,make,model,priceUSD,year,condition,mileage(kilometers),fuel_type,volume(cm3),color,transmission,drive_unit,segment
4487,opel,omega,1630,1998,with mileage,325000.0,petrol,2000.0,blue,mechanics,rear drive,E
4488,opel,omega,2000,1998,with mileage,250000.0,petrol,2500.0,green,auto,rear drive,E
4489,opel,omega,1650,1995,with mileage,250000.0,petrol,2000.0,green,mechanics,rear drive,E
4490,opel,omega,1750,1999,with mileage,165000.0,diesel,2500.0,silver,mechanics,rear drive,E
4491,opel,omega,2100,1996,with mileage,274000.0,petrol,2000.0,blue,mechanics,front-wheel drive,E
4492,opel,omega,2350,1996,with mileage,360000.0,petrol,2000.0,red,mechanics,front-wheel drive,E
4493,opel,omega,2100,1994,with mileage,248.0,petrol,2000.0,other,mechanics,rear drive,E
4494,opel,omega,1800,1998,with mileage,400000.0,petrol,2000.0,blue,mechanics,rear drive,E
4495,opel,omega,2500,2000,with mileage,350000.0,diesel,2200.0,blue,mechanics,rear drive,E
4496,opel,omega,1500,2001,with mileage,380000.0,petrol,2200.0,black,mechanics,rear drive,E
4497,opel,omega,2500,1998,with mileage,197000.0,petrol,3000.0,purple,auto,rear drive,E
4498,opel,omega,2200,1997,with mileage,410000.0,petrol,2000.0,red,mechanics,rear drive,E
4499,opel,omega,2170,1998,with mileage,377000.0,petrol,2000.0,blue,mechanics,rear drive,E
4500,volvo,xc70,14500,2011,with mileage,187300.0,diesel,2400.0,green,auto,all-wheel drive,J
4501,volvo,xc70,11600,2008,with mileage,131965.88,petrol,3200.0,blue,auto,all-wheel drive,J
4502,volvo,xc70,16400,2012,with mileage,256000.0,diesel,2400.0,brown,auto,all-wheel drive,J
4503,volvo,xc70,15995,2012,with mileage,156000.0,diesel,2400.0,gray,auto,part-time four-wheel drive,J
4504,volvo,xc70,11000,2007,with mileage,228000.0,petrol,3200.0,brown,auto,part-time four-wheel drive,J
4505,volvo,xc70,15750,2012,with mileage,219000.0,diesel,2400.0,red,auto,all-wheel drive,J
4506,volvo,xc70,14300,2011,with mileage,147665.0,diesel,2400.0,black,auto,all-wheel drive,J
4507,volvo,xc70,8900,2006,with mileage,313821.3,petrol,2500.0,black,auto,all-wheel drive,J
4508,volvo,xc70,11500,2008,with mileage,218800.0,diesel,2400.0,black,auto,all-wheel drive,J
4509,volvo,xc70,16500,2012,with mileage,122000.0,diesel,2400.0,black,auto,all-wheel drive,J
4510,volvo,xc70,12000,2007,with mileage,359000.0,diesel,2400.0,silver,auto,part-time four-wheel drive,J
4511,volvo,xc70,15400,2011,with mileage,183500.0,diesel,2400.0,blue,auto,part-time four-wheel drive,J
4512,volvo,xc70,11800,2008,with mileage,280000.0,petrol,3200.0,brown,auto,part-time four-wheel drive,J
4513,volvo,xc70,16000,2010,with mileage,265000.0,diesel,2400.0,white,auto,front-wheel drive,J
4514,volvo,xc70,17500,2012,with mileage,155000.0,diesel,2400.0,other,auto,part-time four-wheel drive,J
4515,volvo,xc70,14150,2010,with mileage,163000.0,petrol,3000.0,black,auto,part-time four-wheel drive,J
4516,volvo,xc70,8999,2006,with mileage,300000.0,diesel,2400.0,silver,auto,part-time four-wheel drive,J
4517,volvo,xc70,14000,2009,with mileage,287000.0,diesel,2400.0,silver,auto,part-time four-wheel drive,J
4518,volvo,xc70,10800,2008,with mileage,286000.0,diesel,2400.0,gray,auto,all-wheel drive,J
4519,volvo,xc70,16200,2011,with mileage,184600.0,diesel,2400.0,silver,auto,all-wheel drive,J
4520,volvo,xc70,12300,2010,with mileage,123000.0,diesel,2400.0,black,auto,front-wheel drive,J
4521,volvo,xc70,15998,2012,with mileage,179000.0,diesel,2400.0,brown,auto,part-time four-wheel drive,J
4522,volvo,xc70,7800,2007,with mileage,402000.0,petrol,2500.0,blue,auto,all-wheel drive,J
4523,volvo,xc70,12000,2008,with mileage,136000.0,diesel,2400.0,silver,auto,all-wheel drive,J
4524,volvo,xc70,16750,2012,with mileage,145000.0,diesel,2400.0,black,auto,all-wheel drive,J
4525,volvo,xc70,17500,2011,with mileage,211000.0,diesel,2400.0,brown,auto,part-time four-wheel drive,J
4526,volkswagen,multivan,20850,2012,with mileage,208000.0,diesel,2000.0,silver,mechanics,front-wheel drive,M
4527,volkswagen,multivan,11000,2000,with mileage,425000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4528,volkswagen,multivan,13200,2004,with mileage,320000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4529,volkswagen,multivan,17450,2008,with mileage,224000.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4530,volkswagen,multivan,15500,2002,with mileage,400.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4531,volkswagen,multivan,15900,2006,with mileage,370000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4532,volkswagen,multivan,13000,2000,with mileage,455000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4533,volkswagen,multivan,18900,2010,with mileage,131000.0,diesel,2000.0,black,auto,front-wheel drive,M
4534,volkswagen,multivan,14900,2005,with mileage,342000.0,diesel,2500.0,silver,auto,front-wheel drive,M
4535,volkswagen,multivan,17600,2008,with mileage,322000.0,diesel,2500.0,other,auto,front-wheel drive,M
4536,volkswagen,multivan,17500,2008,with mileage,231000.0,diesel,2500.0,black,auto,front-wheel drive,M
4537,volkswagen,multivan,15000,2008,with mileage,447000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4538,volkswagen,multivan,12300,2002,with mileage,380234.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4539,volkswagen,multivan,11500,2003,with mileage,345600.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4540,volkswagen,multivan,20450,2011,with mileage,204000.0,diesel,2000.0,black,auto,part-time four-wheel drive,M
4541,volkswagen,multivan,13000,2004,with mileage,280000.0,petrol,3200.0,gray,auto,front-wheel drive,M
4542,volkswagen,multivan,10500,2002,with mileage,640000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4543,volkswagen,multivan,12000,2002,with mileage,234000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4544,volkswagen,multivan,20850,2011,with mileage,194000.0,diesel,2000.0,silver,mechanics,front-wheel drive,M
4545,volkswagen,multivan,10458,2007,with mileage,260000.0,petrol,3200.0,white,auto,front-wheel drive,M
4546,volkswagen,multivan,11500,2009,with mileage,306000.0,diesel,2500.0,black,auto,front-wheel drive,M
4547,volkswagen,multivan,11300,2005,with mileage,345000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4548,volkswagen,multivan,20500,2013,with mileage,102000.0,diesel,2000.0,black,auto,front-wheel drive,M
4549,volkswagen,multivan,12200,2003,with mileage,307000.0,diesel,2500.0,green,mechanics,front-wheel drive,M
4550,volkswagen,multivan,10900,1999,with mileage,350000.0,diesel,2500.0,red,mechanics,front-wheel drive,M
4551,volkswagen,multivan,11200,2001,with mileage,445000.0,diesel,2500.0,green,mechanics,front-wheel drive,M
4552,volkswagen,multivan,17999,2009,with mileage,231300.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4553,volkswagen,multivan,14000,2001,with mileage,300000.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4554,volkswagen,multivan,12900,2007,with mileage,320000.0,diesel,2500.0,gray,mechanics,front-wheel drive,M
4555,volkswagen,multivan,12000,2001,with mileage,400000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4556,volkswagen,multivan,14500,2002,with mileage,394500.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4557,volkswagen,multivan,20500,2011,with mileage,112500.0,diesel,2000.0,black,auto,front-wheel drive,M
4558,volkswagen,multivan,13100,2004,with mileage,360000.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4559,volkswagen,multivan,14450,2007,with mileage,263000.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4560,volkswagen,multivan,14300,2005,with mileage,312000.0,diesel,2500.0,silver,auto,front-wheel drive,M
4561,volkswagen,multivan,21000,2010,with mileage,150000.0,diesel,2000.0,green,mechanics,front-wheel drive,M
4562,volkswagen,multivan,17999,2010,with mileage,220000.0,diesel,2000.0,gray,mechanics,front-wheel drive,M
4563,volkswagen,multivan,20500,2010,with mileage,180000.0,diesel,2000.0,black,auto,front-wheel drive,M
4564,volkswagen,multivan,21000,2012,with mileage,220000.0,diesel,2000.0,white,mechanics,front-wheel drive,M
4565,volkswagen,multivan,18500,2008,with mileage,215000.0,petrol,3200.0,black,auto,front-wheel drive,M
4566,volkswagen,multivan,19800,2011,with mileage,371000.0,diesel,2000.0,black,auto,front-wheel drive,M
4567,volkswagen,multivan,11000,2005,with mileage,490000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4568,volkswagen,multivan,12500,2004,with mileage,133000.0,diesel,2500.0,green,mechanics,front-wheel drive,M
4569,volkswagen,multivan,13900,2006,with mileage,352780.0,diesel,2500.0,blue,mechanics,all-wheel drive,M
4570,volkswagen,multivan,12500,2004,with mileage,400000.0,diesel,2500.0,silver,auto,front-wheel drive,M
4571,volkswagen,multivan,10500,1999,with mileage,528000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4572,volkswagen,multivan,20500,2011,with mileage,353171.0,diesel,2000.0,black,auto,front-wheel drive,M
4573,volkswagen,multivan,21000,2010,with mileage,193000.0,diesel,2000.0,black,mechanics,front-wheel drive,M
4574,volkswagen,multivan,14200,2004,with mileage,220000.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4575,volkswagen,multivan,13000,2003,with mileage,353000.0,diesel,2500.0,gray,mechanics,front-wheel drive,M
4576,volkswagen,multivan,12200,2003,with mileage,265000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4577,volkswagen,multivan,14500,2008,with mileage,215378.0,diesel,2500.0,other,auto,front-wheel drive,M
4578,volkswagen,multivan,15500,2005,with mileage,222000.0,diesel,2500.0,silver,auto,front-wheel drive,M
4579,volkswagen,multivan,12300,2003,with mileage,290000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4580,volkswagen,multivan,16500,2007,with mileage,245000.0,diesel,2500.0,gray,mechanics,front-wheel drive,M
4581,volkswagen,multivan,13950,1999,with mileage,298000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4582,volkswagen,multivan,13500,2007,with mileage,460000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4583,volkswagen,multivan,12590,2002,with mileage,209000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4584,volkswagen,multivan,14850,2006,with mileage,392000.0,diesel,2500.0,brown,mechanics,front-wheel drive,M
4585,volkswagen,multivan,20500,2010,with mileage,337500.0,diesel,2000.0,black,auto,front-wheel drive,M
4586,volkswagen,multivan,20450,2011,with mileage,113473.0,diesel,2000.0,black,auto,part-time four-wheel drive,M
4587,volkswagen,multivan,15500,2007,with mileage,350.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4588,volkswagen,multivan,13500,2000,with mileage,367000.0,diesel,2500.0,blue,mechanics,front-wheel drive,M
4589,volkswagen,multivan,10500,1997,with mileage,405000.0,diesel,2500.0,red,mechanics,front-wheel drive,M
4590,volkswagen,multivan,16500,2007,with mileage,22000.0,diesel,2500.0,blue,auto,front-wheel drive,M
4591,volkswagen,multivan,13500,2005,with mileage,288500.0,diesel,2500.0,black,auto,front-wheel drive,M
4592,volkswagen,multivan,14390,2008,with mileage,229000.0,diesel,2500.0,silver,auto,front-wheel drive,M
4593,volkswagen,multivan,12800,2004,with mileage,300.0,diesel,2500.0,other,mechanics,front-wheel drive,M
4594,volkswagen,multivan,13500,2008,with mileage,270000.0,diesel,2500.0,green,mechanics,front-wheel drive,M
4595,volkswagen,multivan,13000,2004,with mileage,311167.0,diesel,2500.0,white,mechanics,front-wheel drive,M
4596,volkswagen,multivan,14000,2002,with mileage,360000.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4597,volkswagen,multivan,13999,2008,with mileage,250014.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4598,volkswagen,multivan,19999,2005,with mileage,255000.0,petrol,3200.0,black,auto,front-wheel drive,M
4599,volkswagen,multivan,10500,2002,with mileage,380000.0,petrol,2800.0,black,mechanics,front-wheel drive,M
4600,volkswagen,multivan,10500,2005,with mileage,550000.0,diesel,2500.0,blue,auto,front-wheel drive,M
4601,volkswagen,multivan,12000,2003,with mileage,400000.0,diesel,2500.0,green,mechanics,front-wheel drive,M
4602,volkswagen,multivan,14200,2008,with mileage,230000.0,diesel,2500.0,black,mechanics,front-wheel drive,M
4603,volkswagen,multivan,14850,2004,with mileage,389000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4604,volkswagen,multivan,13500,2005,with mileage,295000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4605,volkswagen,multivan,11500,2004,with mileage,300000.0,diesel,2500.0,silver,mechanics,front-wheel drive,M
4606,volkswagen,multivan,15000,2008,with mileage,398000.0,diesel,2500.0,silver,mechanics,all-wheel drive,M
4607,mitsubishi,lancer,1400,1993,with mileage,300.0,diesel,2000.0,white,mechanics,front-wheel drive,C
4608,mitsubishi,lancer,6300,2008,with mileage,185300.0,petrol,1800.0,black,auto,front-wheel drive,C
4609,mitsubishi,lancer,3950,2005,with mileage,254000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
4610,mitsubishi,lancer,2200,1998,with mileage,333000.0,petrol,1600.0,black,mechanics,front-wheel drive,C
4611,mitsubishi,lancer,4200,2008,with damage,130000.0,petrol,1500.0,silver,mechanics,front-wheel drive,C
4612,mitsubishi,lancer,4500,2003,with mileage,227000.0,petrol,1600.0,black,mechanics,front-wheel drive,C
4613,mitsubishi,lancer,5000,2008,with mileage,184000.0,petrol,1600.0,gray,auto,front-wheel drive,C
4614,mitsubishi,lancer,6500,2008,with mileage,265000.0,petrol,1800.0,silver,auto,front-wheel drive,C
4615,mitsubishi,lancer,6799,2008,with mileage,150000.0,petrol,1800.0,black,mechanics,front-wheel drive,C
4616,mitsubishi,lancer,2700,2005,with mileage,250000.0,petrol,1600.0,red,mechanics,front-wheel drive,C
4617,mitsubishi,lancer,4500,2005,with mileage,178636.74,petrol,2000.0,burgundy,mechanics,front-wheel drive,C
4618,mitsubishi,lancer,1200,1993,with mileage,0.0,petrol,1600.0,burgundy,mechanics,front-wheel drive,C
4619,mitsubishi,lancer,6500,2008,with mileage,188000.0,petrol,1500.0,silver,auto,front-wheel drive,C
4620,mitsubishi,lancer,6500,2010,with mileage,224000.0,petrol,1500.0,silver,mechanics,front-wheel drive,C
4621,mitsubishi,lancer,6650,2007,with mileage,265000.0,petrol,1600.0,gray,mechanics,front-wheel drive,C
4622,mitsubishi,lancer,3200,2005,with mileage,418428.4,petrol,1600.0,silver,auto,front-wheel drive,C
4623,mitsubishi,lancer,4850,2006,with mileage,182000.0,petrol,2000.0,gray,auto,front-wheel drive,C
4624,mitsubishi,lancer,5500,2007,with mileage,218000.0,petrol,2000.0,gray,auto,front-wheel drive,C
4625,mitsubishi,lancer,6850,2010,with mileage,157993.0,petrol,1500.0,black,mechanics,front-wheel drive,C
4626,mitsubishi,lancer,2000,1998,with mileage,290000.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
4627,mitsubishi,lancer,3000,2002,with mileage,289681.2,petrol,2000.0,other,auto,front-wheel drive,C
4628,mitsubishi,lancer,5200,2004,with mileage,245750.0,petrol,2000.0,silver,mechanics,front-wheel drive,C
4629,mitsubishi,lancer,6700,2009,with mileage,225000.0,petrol,1500.0,gray,mechanics,front-wheel drive,C
4630,mitsubishi,lancer,2990,2005,with mileage,236000.0,petrol,1300.0,silver,mechanics,front-wheel drive,C
4631,mitsubishi,lancer,6655,2008,with mileage,85000.0,petrol,1500.0,gray,mechanics,front-wheel drive,C
4632,mitsubishi,lancer,2150,2005,with mileage,200000.0,petrol,1800.0,silver,mechanics,front-wheel drive,C
4633,mitsubishi,lancer,6900,2008,with mileage,140000.0,petrol,1500.0,silver,mechanics,front-wheel drive,C
4634,mitsubishi,lancer,1900,1998,with mileage,223000.0,petrol,1600.0,red,mechanics,front-wheel drive,C
4635,mitsubishi,lancer,4650,2006,with mileage,235000.0,petrol,1600.0,black,auto,front-wheel drive,C
4636,mitsubishi,lancer,6700,2007,with mileage,118892.0,petrol,2000.0,white,auto,front-wheel drive,C
4637,mitsubishi,lancer,5700,2008,with mileage,214000.0,petrol,1500.0,black,mechanics,front-wheel drive,C
4638,mitsubishi,lancer,3500,2005,with mileage,273587.8,petrol,2000.0,blue,auto,front-wheel drive,C
4639,mitsubishi,lancer,6800,2010,with mileage,147000.0,petrol,1500.0,gray,mechanics,front-wheel drive,C
4640,mitsubishi,lancer,6400,2007,with mileage,240000.0,petrol,1500.0,black,mechanics,front-wheel drive,C
4641,mitsubishi,lancer,4500,2006,with mileage,103000.0,petrol,1584.0,blue,auto,front-wheel drive,C
4642,mitsubishi,lancer,5700,2007,with mileage,231200.0,petrol,1500.0,burgundy,mechanics,front-wheel drive,C
4643,mitsubishi,lancer,6900,2008,with mileage,210000.0,petrol,2000.0,white,auto,front-wheel drive,C
4644,mitsubishi,lancer,6200,2008,with mileage,170000.0,petrol,1800.0,black,auto,front-wheel drive,C
4645,mitsubishi,lancer,6000,2008,with mileage,150000.0,petrol,1800.0,red,auto,front-wheel drive,C
4646,mitsubishi,lancer,6300,2008,with mileage,262000.0,petrol,1800.0,black,mechanics,front-wheel drive,C
4647,mitsubishi,lancer,6700,2007,with mileage,190000.0,petrol,2000.0,gray,mechanics,front-wheel drive,C
4648,mitsubishi,lancer,1600,1997,with mileage,255100.0,petrol,1600.0,silver,mechanics,front-wheel drive,C
4649,mitsubishi,lancer,6100,2008,with mileage,168000.0,petrol,1500.0,burgundy,mechanics,front-wheel drive,C
4650,mitsubishi,lancer,6500,2007,with mileage,233800.0,petrol,2000.0,red,auto,front-wheel drive,C
4651,mitsubishi,lancer,2700,2004,with mileage,139154.0,petrol,1600.0,burgundy,mechanics,front-wheel drive,C
4652,mitsubishi,lancer,6700,2008,with mileage,130000.0,petrol,1800.0,blue,auto,front-wheel drive,C
4653,mitsubishi,lancer,6099,2007,with mileage,130000.0,petrol,2000.0,red,auto,front-wheel drive,C
4654,mitsubishi,lancer,4500,2007,with mileage,150000.0,petrol,1600.0,blue,mechanics,front-wheel drive,C
4655,mitsubishi,lancer,2550,2004,with mileage,400.0,petrol,1600.0,red,auto,front-wheel drive,C
4656,mitsubishi,lancer,6800,2010,with damage,200000.0,petrol,1500.0,gray,auto,front-wheel drive,C
4657,mitsubishi,lancer,6550,2008,with mileage,156000.0,petrol,1500.0,black,auto,front-wheel drive,C
4658,mitsubishi,lancer,4500,2003,with mileage,270000.0,petrol,1600.0,blue,mechanics,front-wheel drive,C
4659,mitsubishi,lancer,1300,1995,with mileage,300000.0,petrol,1600.0,blue,mechanics,front-wheel drive,C
4660,mitsubishi,lancer,5900,2008,with mileage,189000.0,petrol,1800.0,black,auto,front-wheel drive,C
4661,mitsubishi,lancer,2900,2005,with mileage,240000.0,petrol,1300.0,silver,mechanics,front-wheel drive,C
4662,mitsubishi,lancer,1200,1996,with mileage,195000.0,petrol,1300.0,green,mechanics,front-wheel drive,C
4663,mitsubishi,lancer,6900,2008,with mileage,232000.0,petrol,1800.0,silver,mechanics,front-wheel drive,C
4664,mitsubishi,lancer,6000,2008,with mileage,238000.0,petrol,1800.0,silver,mechanics,front-wheel drive,C
4665,mitsubishi,lancer,6200,2007,with mileage,260744.0,petrol,1500.0,other,mechanics,front-wheel drive,C
4666,mitsubishi,lancer,2800,2006,with mileage,150000.0,petrol,600.0,black,auto,front-wheel drive,C
4667,mitsubishi,lancer,1650,1998,with mileage,334000.0,petrol,1600.0,black,mechanics,front-wheel drive,C
4668,mitsubishi,lancer,6015,2007,with mileage,297371.0,petrol,1500.0,burgundy,auto,front-wheel drive,C
4669,mitsubishi,lancer,6300,2008,with mileage,137000.0,petrol,1800.0,other,mechanics,front-wheel drive,C
4670,mitsubishi,lancer,6000,2007,with mileage,170000.0,petrol,2000.0,blue,auto,front-wheel drive,C
4671,mitsubishi,lancer,1664,1995,with mileage,370000.0,petrol,1600.0,burgundy,mechanics,front-wheel drive,C
4672,mitsubishi,lancer,6900,2008,with mileage,140000.0,petrol,1800.0,silver,auto,front-wheel drive,C
4673,ford,fusion-usa,12250,2016,with mileage,95000.0,petrol,1500.0,gray,auto,front-wheel drive,M
4674,ford,fusion-usa,12900,2014,with mileage,104000.0,petrol,1500.0,blue,auto,front-wheel drive,M
4675,ford,fusion-usa,12300,2015,with mileage,63000.0,petrol,1500.0,gray,auto,front-wheel drive,M
